[2016/4/10 - 17:22:26] AdmCmd: Juan Juan da bi dua vao tu boi Tobu Life, Ly do: GOD
[2016/4/10 - 17:29:12] AdmCmd: Su Xi da bi dua vao tu boi Army Moon, Ly do: kos
[2016/4/10 - 17:30:31] AdmCmd: Juan Juan Juan da bi dua vao tu boi Tuan God, Ly do: hack Tele
[2016/4/10 - 17:30:33] AdmCmd: Juan Juan Juan (IP:115.75.90.39) da bi kick boi Tuan God, ly do: tat
[2016/4/10 - 17:34:42] AdmCmd: Frozen Loc (IP:113.170.168.76) da bi kick boi Yakuza Nam, ly do: Kos in vip
[2016/4/10 - 17:40:32] AdmCmd: Giau Tran (IP:115.75.90.39) da bi kick boi Yakuza Nam, ly do: tat hack
[2016/4/10 - 17:41:57] AdmCmd: [NongThon]Tai Life da bi dua vao tu boi LDT Minh, Ly do: troll car
[2016/4/10 - 18:03:40] Yakuza Nam has been made a senior moderator by Yakuza OngTrum
[2016/4/10 - 18:09:13] AdmCmd: Delvin xinhzai (IP:14.177.115.0) da bi kick boi nick phong, ly do: CR
[2016/4/10 - 18:53:01] AdmCmd: Nai SongTu (IP:113.183.177.87) da bi kick boi Nick s buzikk, ly do: Cuop xe Non RP
[2016/4/10 - 18:58:56] AdmCmd: Mark Roys (IP:14.176.248.134) da bi kick boi Tuan God, ly do: Kos
[2016/4/10 - 18:59:01] AdmCmd: chieu nguyen (IP:14.176.248.134) da bi kick boi Tuan God, ly do: Kos
[2016/4/10 - 19:09:15] Kelvin Nguyen has been made a senior moderator by Jerry Erwin
[2016/4/10 - 19:19:43] AdmCmd: Chirs Maszd (IP:115.78.239.239) da bi kick boi Yakuza Nam, ly do: HGF
[2016/4/10 - 19:20:45] AdmCmd: chieu nguyen (IP:14.176.248.134) da bi kick boi Nick s buzikk, ly do: CS
[2016/4/10 - 19:20:48] AdmCmd: Lucky Shaw (IP:113.163.80.106) da bi kick boi Tuan God, ly do: Skin CJ
[2016/4/10 - 19:20:53] Kelvin Nguyen has been made a moderator by Army Phong
[2016/4/10 - 19:21:05] Kelvin Nguyen has been made a senior moderator by Army Phong
[2016/4/10 - 19:26:18] AdmCmd: NguyenHau Pro (IP:115.79.62.154) da bi kick boi Tuan God, ly do: BH norp
[2016/4/10 - 19:27:39] AdmCmd: trong Trong (IP:211.106.204.85) da bi kick boi Tuan God, ly do: CR
[2016/4/10 - 19:29:07] AdmCmd: Pilo S Buzikk (IP:113.161.83.205) da bi kick boi Tuan God, ly do: CS
[2016/4/10 - 19:45:47] AdmCmd: Deamor S Buzikk da bi dua vao tu boi Huynh Thanh Van, Ly do: kos
